,address,checkins,city,country,created,icon,id,latitude,longitude,title,type,updated
78,Уссурийская 1К1,18,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3900,55.823752,37.80956,Мамайка,3,1514848218.0
84,Б.Ордынка 21К9,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3906,55.741363,37.625711,Биржа,3,1398432079.0
88,Б.Лубянка 13К16,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3910,55.764111,37.628905,Аль-Андалуз,3,1344632774.0
99,Б.Трехгорный пер. 11,9,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3921,55.760788,37.564311,Сны тропической ракушки,3,1412607569.0
106,Б.Ордынка 13К9,47,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3928,55.743071,37.626124,Mi Piace,3,1524138838.0
109,Полярная 12а,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3931,55.875572,37.639294,Белая Русь,3,1397197507.0
111,Смоленская 5,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3933,55.747692,37.581712,Есенин,3,1424864301.0
112,Краснопресненская наб. 14,16,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3934,55.752171,37.545599,У Петровича,3,1454645616.0
113,Брюсов пер. 2К14,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3935,55.758103,37.606397,У башмачника,3,1428783610.0
114,Комсомольский просп. 28,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3936,55.727062,37.579656,Суши.Ру,3,1369340899.0
115,Мантулинская 10К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3937,55.756619,37.554848,Берег реки,3,1343512451.0
117,Косыгина 15,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3939,55.7055,37.56434,Ceул,3,1522264486.0
118,М.Дмитровка 6,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3940,55.767727,37.606789,Утесоф,3,1352062515.0
119,Николоямская 26,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3941,55.746988,37.654337,Ocean Dream,3,1401864858.0
120,Романов пер. 4К4,12,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3942,55.754729,37.608958,Papillion,3,1400503219.0
121,Лесная 15,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3943,55.779494,37.589177,Red & White,3,1524399024.0
122,Алабяна 7,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3944,55.80185,37.508104,Сам Ам Бери,3,1342359391.0
134,Садовая-Спасская 19К1,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3956,55.769585,37.647423,Golden State,3,1436655541.0
135,Никольская 25,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3957,55.759091,37.624881,Суши весла,3,1323948565.0
137,Покровский б-р 16К4а,55,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3959,55.754086,37.6471,Дача на Покровке,3,1524406371.0
142,просп. Вернадского ,13,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3964,55.683818,37.519248,Кофе Хауз,3,1513937909.0
150,Русаковская 27,61,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3972,55.787204,37.676601,Колбасофф,3,1529698947.0
151,Варварка 14,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3973,55.752616,37.632125,Купец,3,1383913828.0
152,Солянский пр. 3,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3974,55.754314,37.636496,Крем,3,
154,Путевой пр. 34Ка,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3976,55.876516,37.571489,Марья,3,1379092465.0
155,Садовническая 54К5,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3977,55.743299,37.6383,Мулан,3,1341593574.0
156,Домодедовская 15,28,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3978,55.608643,37.710198,Мрав,3,1514361805.0
164,Кутузовский просп. 2К1,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3986,55.751477,37.565646,Атлантик,3,1355333514.0
165,Космонавтов 15,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3987,55.821735,37.660242,Шорио,3,1499541738.0
169,Крымский вал 9,53,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3991,55.731404,37.603406,Чайхона №1,3,1521372466.0
172,Миклухо-Маклая 21К1,21,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3994,55.651262,37.507205,Beirut,3,1462374983.0
177,2-я Фрунзенская 2,11,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3999,55.722233,37.58473,Рубенс,3,1427218589.0
179,Кутузовский просп. 4К2,84,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4001,55.750621,37.562367,Pinocchio,3,1487247516.0
186,Кудринская пл. 1,9,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4008,55.759501,37.58107,Кружка,3,1412348814.0
188,Б.Ордынка 20,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4010,55.7415,37.624512,Славянский базар,3,1408184566.0
190,Б.Никитская 22К2,135,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4012,55.757151,37.602513,Квартира 44,3,1529660837.0
223,М.Дмитровка 11,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4045,55.768876,37.60526,Applebar,3,
235,Велозаводская 6,45,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4057,55.712284,37.665,Бенвенуто,3,1451857531.0
239,Б.Лубянка 30К1,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4061,55.766106,37.631843,Кружка,3,1308226645.0
244,Б.Палашевский пер. 14К7,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4066,55.764582,37.600114,Элегант,3,
246,Б.Ордынка 7,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4068,55.744627,37.624907,Кофешенк,3,1352661920.0
247,Ленинградское ш. 63К1,41,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4069,55.862222,37.463323,McDonald`s,3,1508761185.0
248,Марксистская 38,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4070,55.733878,37.666994,Нецкэ,3,1406577669.0
249,Никольская 25,13,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4071,55.759091,37.624781,Винотека Dissident,3,1469210352.0
250,Арбат 32К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4072,55.749182,37.589662,Кофейня 32,3,1370285366.0
251,Северный б-р 7б,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4073,55.867647,37.606281,Толстый и Тонкий,3,1388963710.0
256,Дубнинская 30К1,15,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4078,55.880687,37.558697,Лафонтен,3,1443434270.0
257,Симферопольский б-р 22,84,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4079,55.648377,37.604753,Колбасофф,3,1528990300.0
258,Пролетарский просп. 15К2,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4080,55.643465,37.657781,Академик,3,1338309619.0
261,Мичуринский просп. 3К1,23,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4083,55.697917,37.494811,Колбасофф,3,1505821503.0
265,Арбат 1,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4087,55.751824,37.599249,Багеттерия,3,1485616164.0
280,1-й Обыденский пер. 9К12,42,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4102,55.74295,37.602139,Прованс,3,1526587558.0
292,Люблинская 171К1,45,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4114,55.647087,37.745618,Биверс,3,1504295250.0
298,Рябиновая 47,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4120,55.695925,37.42483,М-кафе,3,1509899985.0
313,Дмитровское ш. 89,29,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4135,55.86375,37.546126,Этаж,3,1504361482.0
325,Пятницкое ш. 39,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4147,55.855065,37.355446,Сетора,3,1350908794.0
326,Рязанский просп. 46К2,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4148,55.71731,37.79189,T-Zone,3,1423326657.0
328,Рождественка 5К7,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4150,55.760889,37.623299,Салат-бар Манхеттан,3,1514538848.0
329,Б.Златоустинский пер. 7К1,89,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4151,55.758686,37.632718,Бурбон Стрит,3,1525039144.0
331,Никитский б-р 8а,21,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4153,55.753939,37.601582,Домжур,3,1512833101.0
350,Н.Арбат 19К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4172,55.751918,37.587851,А-клуб,3,1306434931.0
352,Юности 3,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4174,55.730228,37.816486,Сливки-оливки,3,1377087453.0
362,Люблинская 165,28,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4184,55.65049,37.745947,Шоколадница,3,1526145733.0
363,Садовая-Кудринская 32К1,26,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4185,55.765443,37.590821,Шоколадница,3,1525076498.0
364,Зеленый просп. 24,82,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4186,55.750474,37.789896,Шоколадница,3,1529168801.0
365,Профсоюзная 19,82,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4187,55.678458,37.564248,Шоколадница,3,1526456024.0
368,Маросейка 3К13,72,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4190,55.75747,37.631954,Шоколадница,3,1528293305.0
371,1-й Щипковский пер. 2,22,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4193,55.72198,37.632763,Сандык,3,1481999121.0
373,Б. 27 К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4195,55.747388,37.645489,Шоколадница,3,1353174992.0
374,Авиационная 17,21,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4196,55.80994,37.476752,Загородный,3,1524339084.0
375,Кастанаевская 54К3,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4197,55.735621,37.467778,Золотая антилопа,3,1406101508.0
377,Марксистская 34К8,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4199,55.735003,37.665264,Синяя река,3,
381,Шереметьевская 34,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4203,55.802057,37.615857,Jolly Dog Pub,3,1485115832.0
382,просп. Вернадского 105К1,21,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4204,55.662344,37.485834,Ichiban Boshi,3,1493055673.0
384,Шлюзовая наб. 6К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4206,55.7311,37.647275,Стефан-бар,3,1314368531.0
387,Кржижановского 15К3,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4209,55.679803,37.571992,Fantana,3,1454169050.0
388,Измайловское ш. 71а,10,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4210,55.789512,37.752544,Черная пантера,3,1511695603.0
389,Восточная 7,9,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4211,55.714673,37.660054,Фаина,3,1450544750.0
400,Стромынка 6,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4222,55.791253,37.687336,Бакинский дворик,3,1374748646.0
401,Верхоянская 9К9,43,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4223,55.856103,37.667321,Локо-парк,3,1490552046.0
402,Звенигородское ш. 4К1,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4224,55.764217,37.55911,Bierdorf,3,1497280742.0
403,Булатниковская 5К4,22,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4225,55.578951,37.650918,Бирюса,3,1497993516.0
404,Минская 11,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4226,55.739701,37.481603,Бегония,3,1514533978.0
405,Смоленская 8,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4227,55.749734,37.583382,Белград,3,1396507691.0
407,Смольная 35К2,10,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4229,55.860767,37.480939,Борщев,3,1416389106.0
408,Неглинная 4,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4230,55.760064,37.621448,Неглинка,3,1518243816.0
412, ,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4234,55.753559,37.609218,Суши-Ы,3,
452,Смоленская 3,19,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4274,55.747363,37.581496,Il Patio,3,1509264847.0
453,1-я Тверская-Ямская 2К1,129,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4275,55.770104,37.596823,Il Patio,3,1529005439.0
455,Академика Королева 8а,59,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4277,55.822266,37.623151,Il Patio,3,1517161273.0
462,Днепропетровская 2б,50,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4284,55.621846,37.607574,Япоша,3,1522435664.0
463,Покровка 26К2,25,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4285,55.759724,37.649705,Япоша,3,1424186296.0
464,просп. Маршала Жукова 60,41,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4286,55.778208,37.461391,Япоша,3,1465211225.0
465,просп. Мира 74,84,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4287,55.789542,37.635224,Япоша,3,1524578105.0
468,Б.Строченовский пер. 7,20,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4290,55.729088,37.630876,Laff Cafe,3,1486247259.0
473,Тверская 12К2,129,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4295,55.763781,37.607457,Этаж Рrojekt,3,1465217448.0
511,66-й км МКАД ,26,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4333,55.814758,37.390538,Casa Mia,3,1476443508.0
515,Комсомольский просп. 28,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4337,55.733553,37.593997,1-2-3 кафе,3,1341413663.0
516,Складочная 1К41,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4338,55.801015,37.596399,120 стульев,3,
534,Воздвиженка 5К25,11,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4356,55.752445,37.607296,Муар,3,1453193659.0
552,64-й км МКАД ,12,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4374,55.796031,37.37862,Золотой Будда,3,1507711598.0
554,Маросейка 2К15,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4376,55.756619,37.632489,Охота,3,1391532134.0
555,Ленинский просп. 37,18,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4377,55.710714,37.586217,Итальянский сад,3,1526811742.0
556,Натагинская наб. 10,42,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4378,55.682275,37.640785,Иверия,3,1526155447.0
557,Б.Дровяной пер. 21К12,31,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,4379,55.74635,37.658095,Mediterranee,3,1504562829.0
